DESTINATION_AIRPORT,MONTH,DAY,ARRIVAL_DELAY
PHX,7,23,470
PHX,7,24,471
PHX,7,25,431
PHX,7,26,461
PHX,7,27,468
PHX,7,28,467
PHX,7,29,472
PHX,7,30,472
PHX,7,31,453
PHX,8,1,430
PHX,8,2,464
PHX,8,3,471
PHX,8,4,472
PHX,8,5,471
PHX,8,6,470
PHX,8,7,463
PHX,8,8,427
PHX,8,9,444
PHX,8,10,464
PHX,8,11,438
PHX,8,12,461
PHX,8,13,462
PHX,8,14,466
PHX,8,15,406
PHX,8,16,446
PHX,8,17,433
PHX,8,18,393
PHX,8,19,431
PHX,8,20,434
PHX,8,21,433
PHX,8,22,376
PHX,8,23,419
PHX,8,24,433
PHX,8,25,384
PHX,8,26,429
PHX,8,27,433
PHX,8,28,434
PHX,8,29,380
PHX,8,30,423
PHX,8,31,422
PHX,9,1,392
PHX,9,2,430
PHX,9,3,461
PHX,9,4,434
PHX,9,5,314
PHX,9,6,338
PHX,9,7,425
PHX,9,8,384
PHX,9,9,406
PHX,9,10,417
PHX,9,11,411
PHX,9,12,325
PHX,9,13,405
PHX,9,14,419
PHX,9,15,366
PHX,9,16,402
PHX,9,17,422
PHX,9,18,423
PHX,9,19,324
PHX,9,20,428
PHX,9,21,421
PHX,9,22,362
PHX,9,23,411
PHX,9,24,427
PHX,9,25,425
PHX,9,26,329
PHX,9,27,435
PHX,9,28,425
PHX,9,29,375
PHX,9,30,411
PHX,11,1,419
PHX,11,2,436
PHX,11,3,424
PHX,11,4,425
PHX,11,5,432
PHX,11,6,427
PHX,11,7,375
PHX,11,8,419
PHX,11,9,430
PHX,11,10,421
PHX,11,11,425
PHX,11,12,435
PHX,11,13,430
PHX,11,14,379
PHX,11,15,419
PHX,11,16,429
PHX,11,17,413
PHX,11,18,425
PHX,11,19,432
PHX,11,20,453
PHX,11,21,374
PHX,11,22,416
PHX,11,23,396
PHX,11,24,435
PHX,11,25,447
PHX,11,26,243
PHX,11,27,342
PHX,11,28,431
PHX,11,29,458
PHX,11,30,454
PHX,12,1,423
PHX,12,2,425
PHX,12,3,432
PHX,12,4,425
PHX,12,5,336
PHX,12,6,413
PHX,12,7,386
PHX,12,8,384
PHX,12,9,424
PHX,12,10,428
PHX,12,11,427
PHX,12,12,333
PHX,12,13,410
PHX,12,14,384
PHX,12,15,376
PHX,12,16,436
PHX,12,17,474
PHX,12,18,466
PHX,12,19,431
PHX,12,20,456
PHX,12,21,468
PHX,12,22,470
PHX,12,23,472
PHX,12,24,402
PHX,12,25,391
PHX,12,26,454
PHX,12,27,457
PHX,12,28,454
PHX,12,29,464
PHX,12,30,470
PHX,12,31,400
PIT,1,1,62
PIT,1,2,71
PIT,1,3,61
PIT,1,4,68
PIT,1,5,70
PIT,1,6,65
PIT,1,7,69
PIT,1,8,67
PIT,1,9,71
PIT,1,10,52
PIT,1,11,59
PIT,1,12,68
PIT,1,13,67
PIT,1,14,72
PIT,1,15,73
PIT,1,16,73
PIT,1,17,50
PIT,1,18,59
PIT,1,19,71
PIT,1,20,67
PIT,1,21,71
PIT,1,22,73
PIT,1,23,73
PIT,1,24,52
PIT,1,25,64
PIT,1,26,66
PIT,1,27,58
PIT,1,28,68
PIT,1,29,73
PIT,1,30,72
PIT,1,31,49
PIT,2,1,49
PIT,2,2,62
PIT,2,3,63
PIT,2,4,72
PIT,2,5,72
PIT,2,6,73
PIT,2,7,51
PIT,2,8,60
PIT,2,9,67
PIT,2,10,67
PIT,2,11,72
PIT,2,12,75
PIT,2,13,76
PIT,2,14,50
PIT,2,15,60
PIT,2,16,74
PIT,2,17,71
PIT,2,18,75
PIT,2,19,76
PIT,2,20,78
PIT,2,21,49
PIT,2,22,62
PIT,2,23,72
PIT,2,24,75
PIT,2,25,68
PIT,2,26,73
PIT,2,27,78
PIT,2,28,51
PIT,3,1,62
PIT,3,2,74
PIT,3,3,71
PIT,3,4,72
PIT,3,5,63
PIT,3,6,75
PIT,3,7,63
PIT,3,8,77
PIT,3,9,80
PIT,3,10,78
PIT,3,11,77
PIT,3,12,81
PIT,3,13,81
PIT,3,14,61
PIT,3,15,75
PIT,3,16,79
PIT,3,17,77
PIT,3,18,79
PIT,3,19,79
PIT,3,20,77
PIT,3,21,61
PIT,3,22,75
PIT,3,23,72
PIT,3,24,79
PIT,3,25,76
PIT,3,26,77
PIT,3,27,76
PIT,3,28,62
PIT,3,29,72
PIT,3,30,75
PIT,3,31,76
PIT,4,1,76
PIT,4,2,77
PIT,4,3,73
PIT,4,4,58
PIT,4,5,71
PIT,4,6,77
PIT,4,7,73
PIT,4,8,73
PIT,4,9,69
PIT,4,10,74
PIT,4,11,53
PIT,4,12,66
PIT,4,13,74
PIT,4,14,70
PIT,4,15,73
PIT,4,16,74
PIT,4,17,74
PIT,4,18,52
PIT,4,19,66
PIT,4,20,74
PIT,4,21,71
PIT,4,22,74
PIT,4,23,74
PIT,4,24,75
PIT,4,25,53
PIT,4,26,65
PIT,4,27,75
PIT,4,28,71
PIT,4,29,73
PIT,4,30,75
PIT,5,1,77
PIT,5,2,54
PIT,5,3,65
PIT,5,4,76
PIT,5,5,73
PIT,5,6,77
PIT,5,7,83
PIT,5,8,82
PIT,5,9,57
PIT,5,10,70
PIT,5,11,82
PIT,5,12,82
PIT,5,13,83
PIT,5,14,83
PIT,5,15,83
PIT,5,16,57
PIT,5,17,71
PIT,5,18,80
PIT,5,19,81
PIT,5,20,83
PIT,5,21,83
PIT,5,22,84
PIT,5,23,56
PIT,5,24,59
PIT,5,25,76
PIT,5,26,80
PIT,5,27,82
PIT,5,28,81
PIT,5,29,84
PIT,5,30,56
PIT,5,31,70
PIT,6,1,83
PIT,6,2,78
PIT,6,3,82
PIT,6,4,76
PIT,6,5,76
PIT,6,6,63
PIT,6,7,74
PIT,6,8,77
PIT,6,9,76
PIT,6,10,80
PIT,6,11,78
PIT,6,12,80
PIT,6,13,68
PIT,6,14,75
PIT,6,15,75
PIT,6,16,77
PIT,6,17,78
PIT,6,18,79
PIT,6,19,79
PIT,6,20,69
PIT,6,21,74
PIT,6,22,79
PIT,6,23,77
PIT,6,24,77
PIT,6,25,77
PIT,6,26,78
PIT,6,27,65
PIT,6,28,72
PIT,6,29,78
PIT,6,30,74
PIT,7,1,76
PIT,7,2,77
PIT,7,3,69
PIT,7,4,53
PIT,7,5,71
PIT,7,6,78
PIT,7,7,78
PIT,7,8,76
PIT,7,9,78
PIT,7,10,79
PIT,7,11,71
PIT,7,12,73
PIT,7,13,75
PIT,7,14,76
PIT,7,15,77
PIT,7,16,78
PIT,7,17,79
PIT,7,18,70
PIT,7,19,73
PIT,7,20,78
PIT,7,21,78
PIT,7,22,78
PIT,7,23,79
PIT,7,24,79
PIT,7,25,71
PIT,7,26,74
PIT,7,27,80
PIT,7,28,77
PIT,7,29,80
PIT,7,30,80
PIT,7,31,78
PIT,8,1,68
PIT,8,2,74
PIT,8,3,79
PIT,8,4,77
PIT,8,5,78
PIT,8,6,79
PIT,8,7,79
PIT,8,8,70
PIT,8,9,70
PIT,8,10,76
PIT,8,11,76
PIT,8,12,75
PIT,8,13,76
PIT,8,14,75
PIT,8,15,63
PIT,8,16,70
PIT,8,17,73
PIT,8,18,73
PIT,8,19,74
PIT,8,20,73
PIT,8,21,75
PIT,8,22,64
PIT,8,23,71
PIT,8,24,73
PIT,8,25,73
PIT,8,26,71
PIT,8,27,75
PIT,8,28,75
PIT,8,29,63
PIT,8,30,69
PIT,8,31,75
PIT,9,1,73
PIT,9,2,73
PIT,9,3,76
PIT,9,4,76
PIT,9,5,49
PIT,9,6,60
PIT,9,7,70
PIT,9,8,69
PIT,9,9,75
PIT,9,10,73
PIT,9,11,70
PIT,9,12,52
PIT,9,13,68
PIT,9,14,74
PIT,9,15,70
PIT,9,16,72
PIT,9,17,75
PIT,9,18,75
PIT,9,19,54
PIT,9,20,68
PIT,9,21,73
PIT,9,22,68
PIT,9,23,73
PIT,9,24,73
PIT,9,25,73
PIT,9,26,55
PIT,9,27,67
PIT,9,28,72
PIT,9,29,70
PIT,9,30,71
PIT,11,1,69
PIT,11,2,76
PIT,11,3,72
PIT,11,4,72
PIT,11,5,81
PIT,11,6,80
PIT,11,7,50
PIT,11,8,72
PIT,11,9,79
PIT,11,10,76
PIT,11,11,76
PIT,11,12,79
PIT,11,13,80
PIT,11,14,52
PIT,11,15,72
PIT,11,16,77
PIT,11,17,74
PIT,11,18,74
PIT,11,19,79
PIT,11,20,78
PIT,11,21,47
PIT,11,22,67
PIT,11,23,63
PIT,11,24,79
PIT,11,25,81
PIT,11,26,43
PIT,11,27,58
PIT,11,28,70
PIT,11,29,88
PIT,11,30,85
PIT,12,1,75
PIT,12,2,73
PIT,12,3,78
PIT,12,4,78
PIT,12,5,50
PIT,12,6,67
PIT,12,7,71
PIT,12,8,72
PIT,12,9,74
PIT,12,10,76
PIT,12,11,75
PIT,12,12,48
PIT,12,13,66
PIT,12,14,71
PIT,12,15,71
PIT,12,16,75
PIT,12,17,73
PIT,12,18,71
PIT,12,19,55
PIT,12,20,68
PIT,12,21,67
PIT,12,22,67
PIT,12,23,73
PIT,12,24,54
PIT,12,25,54
PIT,12,26,55
PIT,12,27,70
PIT,12,28,62
PIT,12,29,65
PIT,12,30,69
PIT,12,31,50
PWM,1,1,7
PWM,1,2,7
PWM,1,3,9
PWM,1,4,7
PWM,1,5,7
PWM,1,6,8
PWM,1,7,7
PWM,1,8,7
PWM,1,9,7
PWM,1,10,8
PWM,1,11,7
PWM,1,12,8
PWM,1,13,7
PWM,1,14,7
PWM,1,15,7
PWM,1,16,7
PWM,1,17,8
PWM,1,18,7
PWM,1,19,7
PWM,1,20,7
PWM,1,21,7
PWM,1,22,7
PWM,1,23,7
PWM,1,24,7
PWM,1,25,7
PWM,1,26,4
PWM,1,27,0
PWM,1,28,6
PWM,1,29,7
PWM,1,30,7
PWM,1,31,8
PWM,2,1,6
PWM,2,2,2
PWM,2,3,7
PWM,2,4,7
PWM,2,5,7
PWM,2,6,7
PWM,2,7,8
PWM,2,8,6
PWM,2,9,5
PWM,2,10,7
PWM,2,11,7
PWM,2,12,8
PWM,2,13,10
PWM,2,14,2
PWM,2,15,3
PWM,2,16,10
PWM,2,17,11
PWM,2,18,11
PWM,2,19,10
PWM,2,20,11
PWM,2,21,7
PWM,2,22,9
PWM,2,23,11
PWM,2,24,12
PWM,2,25,11
PWM,2,26,12
PWM,2,27,12
PWM,2,28,11
PWM,3,1,7
PWM,3,2,11
PWM,3,3,7
PWM,3,4,10
PWM,3,5,6
PWM,3,6,9
PWM,3,7,9
PWM,3,8,11
PWM,3,9,11
PWM,3,10,11
PWM,3,11,11
PWM,3,12,11
PWM,3,13,11
PWM,3,14,7
PWM,3,15,10
PWM,3,16,11
PWM,3,17,10
PWM,3,18,10
PWM,3,19,11
PWM,3,20,10
PWM,3,21,7
PWM,3,22,11
PWM,3,23,12
PWM,3,24,11
PWM,3,25,11
PWM,3,26,10
PWM,3,27,11
PWM,3,28,7
PWM,3,29,11
PWM,3,30,11
PWM,3,31,11
PWM,4,1,13
PWM,4,2,11
PWM,4,3,11
PWM,4,4,8
PWM,4,5,11
PWM,4,6,11
PWM,4,7,13
PWM,4,8,13
PWM,4,9,14
PWM,4,10,12
PWM,4,11,9
PWM,4,12,14
PWM,4,13,14
PWM,4,14,13
PWM,4,15,13
PWM,4,16,14
PWM,4,17,14
PWM,4,18,8
PWM,4,19,14
PWM,4,20,11
PWM,4,21,13
PWM,4,22,13
PWM,4,23,14
PWM,4,24,14
PWM,4,25,10
PWM,4,26,13
PWM,4,27,14
PWM,4,28,12
PWM,4,29,13
PWM,4,30,14
PWM,5,1,14
PWM,5,2,9
PWM,5,3,13
PWM,5,4,14
PWM,5,5,14
PWM,5,6,15
PWM,5,7,13
PWM,5,8,13
PWM,5,9,11
PWM,5,10,15
PWM,5,11,14
PWM,5,12,13
PWM,5,13,16
PWM,5,14,15
PWM,5,15,14
PWM,5,16,10
PWM,5,17,16
PWM,5,18,13
PWM,5,19,14
PWM,5,20,16
PWM,5,21,15
PWM,5,22,15
PWM,5,23,9
PWM,5,24,13
PWM,5,25,15
PWM,5,26,14
PWM,5,27,15
PWM,5,28,15
PWM,5,29,15
PWM,5,30,10
PWM,5,31,15
PWM,6,1,13
PWM,6,2,14
PWM,6,3,18
PWM,6,4,19
PWM,6,5,19
PWM,6,6,16
PWM,6,7,18
PWM,6,8,18
PWM,6,9,18
PWM,6,10,19
PWM,6,11,19
PWM,6,12,19
PWM,6,13,20
PWM,6,14,19
PWM,6,15,18
PWM,6,16,17
PWM,6,17,20
PWM,6,18,19
PWM,6,19,20
PWM,6,20,19
PWM,6,21,18
PWM,6,22,19
PWM,6,23,17
PWM,6,24,19
PWM,6,25,18
PWM,6,26,19
PWM,6,27,22
PWM,6,28,17
PWM,6,29,17
PWM,6,30,17
PWM,7,1,18
PWM,7,2,21
PWM,7,3,17
PWM,7,4,19
PWM,7,5,21
PWM,7,6,21
PWM,7,7,19
PWM,7,8,19
PWM,7,9,21
PWM,7,10,21
PWM,7,11,20
PWM,7,12,20
PWM,7,13,21
PWM,7,14,18
PWM,7,15,20
PWM,7,16,21
PWM,7,17,20
PWM,7,18,19
PWM,7,19,20
PWM,7,20,21
PWM,7,21,19
PWM,7,22,21
PWM,7,23,21
PWM,7,24,21
PWM,7,25,19
PWM,7,26,19
PWM,7,27,22
PWM,7,28,19
PWM,7,29,21
PWM,7,30,18
PWM,7,31,20
PWM,8,1,20
PWM,8,2,19
PWM,8,3,21
PWM,8,4,20
PWM,8,5,22
PWM,8,6,21
PWM,8,7,23
PWM,8,8,20
PWM,8,9,21
PWM,8,10,21
PWM,8,11,18
PWM,8,12,22
PWM,8,13,22
PWM,8,14,20
PWM,8,15,17
PWM,8,16,18
PWM,8,17,20
PWM,8,18,19
PWM,8,19,19
PWM,8,20,14
PWM,8,21,16
PWM,8,22,22
PWM,8,23,20
PWM,8,24,16
PWM,8,25,20
PWM,8,26,20
PWM,8,27,16
PWM,8,28,16
PWM,8,29,22
PWM,8,30,22
PWM,8,31,16
PWM,9,1,16
PWM,9,2,17
PWM,9,3,18
PWM,9,4,18
PWM,9,5,16
PWM,9,6,16
PWM,9,7,18
PWM,9,8,15
PWM,9,9,14
PWM,9,10,12
PWM,9,11,15
PWM,9,12,13
PWM,9,13,15
PWM,9,14,16
PWM,9,15,14
PWM,9,16,16
PWM,9,17,15
PWM,9,18,15
PWM,9,19,16
PWM,9,20,16
PWM,9,21,16
PWM,9,22,13
PWM,9,23,14
PWM,9,24,17
PWM,9,25,16
PWM,9,26,15
PWM,9,27,17
PWM,9,28,17
PWM,9,29,14
PWM,9,30,14
PWM,11,1,14
PWM,11,2,13
PWM,11,3,12
PWM,11,4,13
PWM,11,5,13
PWM,11,6,12
PWM,11,7,11
PWM,11,8,14
PWM,11,9,12
PWM,11,10,13
PWM,11,11,14
PWM,11,12,11
PWM,11,13,12
PWM,11,14,12
PWM,11,15,14
PWM,11,16,13
PWM,11,17,13
PWM,11,18,14
PWM,11,19,14
PWM,11,20,15
PWM,11,21,11
PWM,11,22,15
PWM,11,23,12
PWM,11,24,13
PWM,11,25,13
PWM,11,26,5
PWM,11,27,11
PWM,11,28,12
PWM,11,29,13
PWM,11,30,12
PWM,12,1,11
PWM,12,2,11
PWM,12,3,14
PWM,12,4,14
PWM,12,5,10
PWM,12,6,12
PWM,12,7,14
PWM,12,8,14
PWM,12,9,13
PWM,12,10,14
PWM,12,11,14
PWM,12,12,10
PWM,12,13,13
PWM,12,14,13
PWM,12,15,13
PWM,12,16,15
PWM,12,17,14
PWM,12,18,16
PWM,12,19,14
PWM,12,20,16
PWM,12,21,14
PWM,12,22,16
PWM,12,23,14
PWM,12,24,11
PWM,12,25,10
PWM,12,26,13
PWM,12,27,16
PWM,12,28,12
PWM,12,29,12
PWM,12,30,15
PWM,12,31,11
SAN,1,1,186
SAN,1,2,230
SAN,1,3,210
SAN,1,4,221
SAN,1,5,218
SAN,1,6,196
SAN,1,7,199
SAN,1,8,206
SAN,1,9,205
SAN,1,10,156
SAN,1,11,181
SAN,1,12,205
SAN,1,13,189
SAN,1,14,197
SAN,1,15,206
SAN,1,16,207
SAN,1,17,156
SAN,1,18,180
SAN,1,19,208
SAN,1,20,189
SAN,1,21,196
SAN,1,22,204
SAN,1,23,205
SAN,1,24,157
SAN,1,25,185
SAN,1,26,200
SAN,1,27,181
SAN,1,28,196
SAN,1,29,205
SAN,1,30,204
SAN,1,31,157
SAN,2,1,165
SAN,2,2,199
SAN,2,3,190
SAN,2,4,198
SAN,2,5,198
SAN,2,6,197
SAN,2,7,156
SAN,2,8,181
SAN,2,9,198
SAN,2,10,190
SAN,2,11,198
SAN,2,12,207
SAN,2,13,210
SAN,2,14,159
SAN,2,15,178
SAN,2,16,206
SAN,2,17,199
SAN,2,18,206
SAN,2,19,208
SAN,2,20,211
SAN,2,21,158
SAN,2,22,190
SAN,2,23,200
SAN,2,24,197
SAN,2,25,200
SAN,2,26,206
SAN,2,27,205
SAN,2,28,154
SAN,3,1,185
SAN,3,2,202
SAN,3,3,196
SAN,3,4,205
SAN,3,5,205
SAN,3,6,214
SAN,3,7,188
SAN,3,8,207
SAN,3,9,218
SAN,3,10,211
SAN,3,11,217
SAN,3,12,219
SAN,3,13,222
SAN,3,14,189
SAN,3,15,209
SAN,3,16,221
SAN,3,17,215
SAN,3,18,218
SAN,3,19,222
SAN,3,20,221
SAN,3,21,193
SAN,3,22,209
SAN,3,23,217
SAN,3,24,212
SAN,3,25,218
SAN,3,26,222
SAN,3,27,194
SAN,3,28,193
SAN,3,29,209
SAN,3,30,222
SAN,3,31,214
SAN,4,1,218
SAN,4,2,218
SAN,4,3,216
SAN,4,4,183
SAN,4,5,205
SAN,4,6,222
SAN,4,7,210
SAN,4,8,220
SAN,4,9,220
SAN,4,10,221
SAN,4,11,183
SAN,4,12,211
SAN,4,13,221
SAN,4,14,214
SAN,4,15,219
SAN,4,16,220
SAN,4,17,220
SAN,4,18,184
SAN,4,19,211
SAN,4,20,222
SAN,4,21,212
SAN,4,22,217
SAN,4,23,221
SAN,4,24,222
SAN,4,25,184
SAN,4,26,211
SAN,4,27,220
SAN,4,28,211
SAN,4,29,219
SAN,4,30,218
SAN,5,1,220
SAN,5,2,184
SAN,5,3,211
SAN,5,4,218
SAN,5,5,209
SAN,5,6,213
SAN,5,7,220
SAN,5,8,221
SAN,5,9,178
SAN,5,10,204
SAN,5,11,222
SAN,5,12,216
SAN,5,13,218
SAN,5,14,222
SAN,5,15,223
SAN,5,16,186
SAN,5,17,214
SAN,5,18,222
SAN,5,19,214
SAN,5,20,220
SAN,5,21,224
SAN,5,22,226
SAN,5,23,172
SAN,5,24,180
SAN,5,25,209
SAN,5,26,215
SAN,5,27,218
SAN,5,28,223
SAN,5,29,223
SAN,5,30,184
SAN,5,31,212
SAN,6,1,219
SAN,6,2,217
SAN,6,3,220
SAN,6,4,228
SAN,6,5,227
SAN,6,6,192
SAN,6,7,218
SAN,6,8,226
SAN,6,9,224
SAN,6,10,227
SAN,6,11,229
SAN,6,12,225
SAN,6,13,207
SAN,6,14,222
SAN,6,15,225
SAN,6,16,228
SAN,6,17,224
SAN,6,18,231
SAN,6,19,226
SAN,6,20,206
SAN,6,21,221
SAN,6,22,229
SAN,6,23,226
SAN,6,24,231
SAN,6,25,230
SAN,6,26,231
SAN,6,27,206
SAN,6,28,219
SAN,6,29,228
SAN,6,30,224
SAN,7,1,227
SAN,7,2,232
SAN,7,3,203
SAN,7,4,167
SAN,7,5,225
SAN,7,6,233
SAN,7,7,228
SAN,7,8,233
SAN,7,9,230
SAN,7,10,231
SAN,7,11,210
SAN,7,12,226
SAN,7,13,234
SAN,7,14,231
SAN,7,15,230
SAN,7,16,233
SAN,7,17,230
SAN,7,18,198
SAN,7,19,218
SAN,7,20,218
SAN,7,21,231
SAN,7,22,231
SAN,7,23,232
SAN,7,24,230
SAN,7,25,213
SAN,7,26,224
SAN,7,27,232
SAN,7,28,228
SAN,7,29,231
SAN,7,30,232
SAN,7,31,228
SAN,8,1,207
SAN,8,2,221
SAN,8,3,231
SAN,8,4,230
SAN,8,5,230
SAN,8,6,230
SAN,8,7,229
SAN,8,8,212
SAN,8,9,218
SAN,8,10,229
SAN,8,11,222
SAN,8,12,225
SAN,8,13,226
SAN,8,14,223
SAN,8,15,201
SAN,8,16,218
SAN,8,17,223
SAN,8,18,215
SAN,8,19,221
SAN,8,20,225
SAN,8,21,222
SAN,8,22,190
SAN,8,23,216
SAN,8,24,225
SAN,8,25,214
SAN,8,26,219
SAN,8,27,225
SAN,8,28,229
SAN,8,29,192
SAN,8,30,214
SAN,8,31,225
SAN,9,1,210
SAN,9,2,216
SAN,9,3,223
SAN,9,4,225
SAN,9,5,171
SAN,9,6,177
SAN,9,7,205
SAN,9,8,211
SAN,9,9,211
SAN,9,10,212
SAN,9,11,207
SAN,9,12,180
SAN,9,13,205
SAN,9,14,210
SAN,9,15,185
SAN,9,16,209
SAN,9,17,215
SAN,9,18,215
SAN,9,19,180
SAN,9,20,206
SAN,9,21,215
SAN,9,22,202
SAN,9,23,205
SAN,9,24,215
SAN,9,25,215
SAN,9,26,180
SAN,9,27,204
SAN,9,28,213
SAN,9,29,202
SAN,9,30,211
SAN,11,1,181
SAN,11,2,205
SAN,11,3,192
SAN,11,4,149
SAN,11,5,206
SAN,11,6,208
SAN,11,7,170
SAN,11,8,197
SAN,11,9,208
SAN,11,10,194
SAN,11,11,204
SAN,11,12,206
SAN,11,13,207
SAN,11,14,169
SAN,11,15,199
SAN,11,16,204
SAN,11,17,190
SAN,11,18,205
SAN,11,19,206
SAN,11,20,206
SAN,11,21,166
SAN,11,22,198
SAN,11,23,152
SAN,11,24,216
SAN,11,25,224
SAN,11,26,136
SAN,11,27,156
SAN,11,28,204
SAN,11,29,228
SAN,11,30,226
SAN,12,1,197
SAN,12,2,196
SAN,12,3,202
SAN,12,4,202
SAN,12,5,162
SAN,12,6,194
SAN,12,7,203
SAN,12,8,190
SAN,12,9,194
SAN,12,10,203
SAN,12,11,207
SAN,12,12,161
SAN,12,13,192
SAN,12,14,203
SAN,12,15,191
SAN,12,16,207
SAN,12,17,215
SAN,12,18,213
SAN,12,19,187
SAN,12,20,206
SAN,12,21,212
SAN,12,22,212
SAN,12,23,229
SAN,12,24,177
SAN,12,25,172
SAN,12,26,199
SAN,12,27,224
SAN,12,28,199
SAN,12,29,209
SAN,12,30,216
SAN,12,31,171
SEA,1,1,276
SEA,1,2,316
SEA,1,3,291
SEA,1,4,317
SEA,1,5,297
SEA,1,6,261
SEA,1,7,259
SEA,1,8,275
SEA,1,9,270
SEA,1,10,240
SEA,1,11,268
SEA,1,12,272
SEA,1,13,264
SEA,1,14,263
SEA,1,15,276
SEA,1,16,277
SEA,1,17,236
SEA,1,18,250
SEA,1,19,273
SEA,1,20,263
SEA,1,21,263
SEA,1,22,276
SEA,1,23,276
SEA,1,24,240
SEA,1,25,262
SEA,1,26,265
SEA,1,27,247
SEA,1,28,264
SEA,1,29,278
SEA,1,30,273
SEA,1,31,229
SEA,2,1,235
SEA,2,2,279
SEA,2,3,266
SEA,2,4,266
SEA,2,5,275
SEA,2,6,278
SEA,2,7,242
SEA,2,8,271
SEA,2,9,279
SEA,2,10,271
SEA,2,11,269
SEA,2,12,289
SEA,2,13,293
SEA,2,14,249
SEA,2,15,262
SEA,2,16,286
SEA,2,17,280
SEA,2,18,281
SEA,2,19,292
SEA,2,20,290
SEA,2,21,247
SEA,2,22,274
SEA,2,23,285
SEA,2,24,276
SEA,2,25,279
SEA,2,26,292
SEA,2,27,288
SEA,2,28,242
SEA,3,1,269
SEA,3,2,288
SEA,3,3,278
SEA,3,4,278
SEA,3,5,292
SEA,3,6,296
SEA,3,7,264
SEA,3,8,291
SEA,3,9,310
SEA,3,10,302
SEA,3,11,305
SEA,3,12,312
SEA,3,13,314
SEA,3,14,274
SEA,3,15,299
SEA,3,16,307
SEA,3,17,300
SEA,3,18,305
SEA,3,19,313
SEA,3,20,313
SEA,3,21,275
SEA,3,22,298
SEA,3,23,312
SEA,3,24,303
SEA,3,25,305
SEA,3,26,314
SEA,3,27,315
SEA,3,28,275
SEA,3,29,300
SEA,3,30,313
SEA,3,31,304
SEA,4,1,305
SEA,4,2,309
SEA,4,3,307
SEA,4,4,261
SEA,4,5,288
SEA,4,6,316
SEA,4,7,301
SEA,4,8,316
SEA,4,9,319
SEA,4,10,324
SEA,4,11,270
SEA,4,12,312
SEA,4,13,318
SEA,4,14,307
SEA,4,15,310
SEA,4,16,317
SEA,4,17,321
SEA,4,18,268
SEA,4,19,309
SEA,4,20,318
SEA,4,21,306
SEA,4,22,313
SEA,4,23,322
SEA,4,24,323
SEA,4,25,269
SEA,4,26,310
SEA,4,27,319
SEA,4,28,305
SEA,4,29,314
SEA,4,30,322
SEA,5,1,329
SEA,5,2,280
SEA,5,3,317
SEA,5,4,332
SEA,5,5,324
SEA,5,6,329
SEA,5,7,339
SEA,5,8,340
SEA,5,9,286
SEA,5,10,322
SEA,5,11,345
SEA,5,12,329
SEA,5,13,335
SEA,5,14,347
SEA,5,15,348
SEA,5,16,301
SEA,5,17,344
SEA,5,18,354
SEA,5,19,337
SEA,5,20,348
SEA,5,21,355
SEA,5,22,354
SEA,5,23,294
SEA,5,24,291
SEA,5,25,347
SEA,5,26,346
SEA,5,27,348
SEA,5,28,358
SEA,5,29,359
SEA,5,30,307
SEA,5,31,347
SEA,6,1,360
SEA,6,2,347
SEA,6,3,353
SEA,6,4,374
SEA,6,5,374
SEA,6,6,331
SEA,6,7,370
SEA,6,8,374
SEA,6,9,376
SEA,6,10,371
SEA,6,11,380
SEA,6,12,382
SEA,6,13,360
SEA,6,14,370
SEA,6,15,375
SEA,6,16,377
SEA,6,17,374
SEA,6,18,380
SEA,6,19,383
SEA,6,20,362
SEA,6,21,370
SEA,6,22,378
SEA,6,23,380
SEA,6,24,373
SEA,6,25,382
SEA,6,26,383
SEA,6,27,358
SEA,6,28,365
SEA,6,29,370
SEA,6,30,373
SEA,7,1,384
SEA,7,2,394
SEA,7,3,352
SEA,7,4,330
SEA,7,5,382
SEA,7,6,390
SEA,7,7,394
SEA,7,8,388
SEA,7,9,392
SEA,7,10,393
SEA,7,11,377
SEA,7,12,385
SEA,7,13,392
SEA,7,14,393
SEA,7,15,387
SEA,7,16,394
SEA,7,17,392
SEA,7,18,374
SEA,7,19,378
SEA,7,20,391
SEA,7,21,392
SEA,7,22,387
SEA,7,23,394
SEA,7,24,391
SEA,7,25,376
SEA,7,26,383
SEA,7,27,393
SEA,7,28,392
SEA,7,29,389
SEA,7,30,393
SEA,7,31,391
SEA,8,1,388
SEA,8,2,390
SEA,8,3,401
SEA,8,4,404
SEA,8,5,397
SEA,8,6,403
SEA,8,7,401
SEA,8,8,389
SEA,8,9,384
SEA,8,10,396
SEA,8,11,397
SEA,8,12,389
SEA,8,13,396
SEA,8,14,395
SEA,8,15,376
SEA,8,16,384
SEA,8,17,392
SEA,8,18,387
SEA,8,19,382
SEA,8,20,391
SEA,8,21,392
SEA,8,22,370
SEA,8,23,376
SEA,8,24,392
SEA,8,25,383
SEA,8,26,384
SEA,8,27,390
SEA,8,28,390
SEA,8,29,370
SEA,8,30,379
SEA,8,31,388
SEA,9,1,369
SEA,9,2,369
SEA,9,3,382
SEA,9,4,377
SEA,9,5,326
SEA,9,6,339
SEA,9,7,362
SEA,9,8,353
SEA,9,9,346
SEA,9,10,356
SEA,9,11,355
SEA,9,12,314
SEA,9,13,353
SEA,9,14,357
SEA,9,15,338
SEA,9,16,350
SEA,9,17,360
SEA,9,18,359
SEA,9,19,318
SEA,9,20,352
